total_week,country_code,total_books,after,treated,deaths,cases,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,close_public_transport,stay_at_home_requirements,nacionaltravel,internationaltravel,after_treated
26,ARG,31.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,AUS,609.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,AUT,62.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,BEL,221.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,BGR,5.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,BRA,162.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,CAN,264.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,CHE,17.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,CHL,85.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,CHN,13.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,COL,11.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,DEU,300.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,DNK,132.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,ESP,105.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,EST,6.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,FIN,495.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,FRA,125.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,GBR,617.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,GRC,19.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,HKG,16.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,HUN,15.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,IDN,16.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,IND,299.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,IRL,30.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,ISR,28.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,ITA,537.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,JPN,25.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,LVA,5.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,MEX,111.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,NLD,195.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,NOR,211.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,PER,4.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,PHL,52.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,POL,17.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,PRT,120.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,ROU,50.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,RUS,10.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,SGP,20.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,SVK,2.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,SWE,388.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,TUR,18.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,URY,16.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
26,USA,3670.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,ARG,31.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,AUS,441.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,AUT,70.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,BEL,159.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,BGR,14.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,BRA,157.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,CAN,303.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,CHE,18.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,CHL,114.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,CHN,9.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,COL,11.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,DEU,233.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,DNK,24.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,ESP,149.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,EST,6.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,FIN,638.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,FRA,126.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,GBR,678.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,GRC,19.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,HKG,6.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,HUN,9.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,IDN,3.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,IND,268.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,IRL,18.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,ISR,26.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,ITA,458.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,JPN,9.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,LVA,12.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,MEX,103.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,NLD,188.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,NOR,46.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,PER,3.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,PHL,25.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,POL,15.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,PRT,135.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,ROU,42.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,RUS,3.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,SGP,25.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,SVK,3.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,SWE,378.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,TUR,11.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,URY,116.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
27,USA,4491.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,ARG,36.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,AUS,435.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,AUT,107.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,BEL,208.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,BGR,3.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,BRA,176.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,CAN,235.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,CHE,23.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,CHL,96.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,CHN,11.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,COL,10.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,DEU,259.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,DNK,22.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,ESP,145.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,EST,9.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,FIN,504.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,FRA,171.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
28,GBR,604.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
